0D37629B-BCA8-4811-9925-C6D6751DF458#appfire#Permanent#appfire#A5001AED-DDA1-4296-8312-223D383F96F5#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-10-15#appfire#\N#appfire#2015-10-15#appfire#1#appfire#1#appfire#51000
25FC6E39-8DA7-4A23-B1C6-7E16B731CAF9#appfire#Work Permit Holder#appfire#A5001AED-DDA1-4296-8312-223D383F96F5#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-10-15#appfire#\N#appfire#2015-10-15#appfire#1#appfire#1#appfire#51000
8F1CBD66-229A-46F0-A992-E76C60D7FBCE#appfire#Non Residence#appfire#A5001AED-DDA1-4296-8312-223D383F96F5#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-10-15#appfire#\N#appfire#2015-10-15#appfire#1#appfire#1#appfire#51000
A7BB5BC1-BE82-45C7-8743-BF846642F252#appfire#Residence Pass#appfire#A5001AED-DDA1-4296-8312-223D383F96F5#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-10-15#appfire#\N#appfire#2015-10-15#appfire#1#appfire#1#appfire#51000
B6359C29-3D96-44BD-8863-62EE004B5543#appfire#Citizen#appfire#A5001AED-DDA1-4296-8312-223D383F96F5#appfire#18D01ABF-F632-496A-B379-FC50EDEAB8C0#appfire#2015-10-15#appfire#\N#appfire#2015-10-15#appfire#1#appfire#1#appfire#51000
