064862DD-18DE-44A2-AA6E-96F5C851B20C#appfire#01.1001.1003.1003.#appfire##appfire#Buzzor.singx.web.singx.view.authentication.QuestionMain#appfire##appfire#1#appfire#0#appfire#Question#appfire##appfire#CDB0E7CD-E11F-46EF-BAFA-48C555B58E0F#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
06813B34-82F2-4302-AE14-5187CDF22210#appfire#01.1001.1001.1008.#appfire##appfire#Buzzor.singx.web.singx.view.location.CityMain#appfire##appfire#1#appfire#0#appfire#City#appfire##appfire#9A5F32FC-3DB7-4233-9579-3BEC1E0D148E#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
0C661951-CD33-4216-BE19-01F15D4070BA#appfire#01.1001.1002.1004.#appfire##appfire#Buzzor.singx.web.singx.view.contacts.GenderMain#appfire##appfire#1#appfire#0#appfire#Gender#appfire##appfire#CECAA169-1503-4F7F-A251-FFACEFD696CC#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
12F46C2B-E097-4423-B8FB-4B9E1AED27E5#appfire#02.1004.1003.#appfire##appfire#Buzzor.view.usermanagement.admin.AdminUserManagement#appfire##appfire#1#appfire#0#appfire#User Management#appfire##appfire#null#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
12FC4DAD-F1AF-44C5-962A-4AD20972F906#appfire#01.1001.1002.1005.#appfire##appfire#Buzzor.singx.web.singx.view.contacts.TitleMain#appfire##appfire#1#appfire#0#appfire#Title#appfire##appfire#D631BA13-EFE9-4ACB-912D-9EB88E576056#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
197ACBD9-0718-46F8-9C90-D506FC15FD15#appfire#02.#appfire##appfire##appfire##appfire#1#appfire#1#appfire#App Setup#appfire##appfire#null#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
1AA11FD8-A02A-4147-A1A7-86D70B8164F7#appfire#01.1001.1002.1006.#appfire##appfire#Buzzor.singx.web.singx.view.contacts.CoreContactsMain#appfire##appfire#1#appfire#0#appfire#Core Contacts#appfire##appfire#23A39E47-ED3D-4E8B-85C2-96D9F3B56EB5#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
231E700A-A551-4A8F-ADEB-0B176A07CBA6#appfire#01.1001.1001.1004.#appfire##appfire#Buzzor.singx.web.singx.view.location.CurrencyMain#appfire##appfire#1#appfire#0#appfire#Currency#appfire##appfire#8840A07E-5A3F-4427-9178-6ABCA8F728D2#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
27C8E139-BDAC-4A5B-84E1-17FD5FAA847A#appfire#01.1001.1004.1002.#appfire##appfire#Buzzor.singx.web.singx.view.customers.AppCustomerCategoryMain#appfire##appfire#1#appfire#0#appfire#AppCustomer Category#appfire##appfire#FB443383-2E28-48F2-B355-6B90E7749404#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
28E99006-1CEF-475A-94A9-4B383B31465C#appfire#02.1003.1001.#appfire##appfire#Buzzor.view.securityconfig.SecurityConfig#appfire##appfire#1#appfire#0#appfire#Security Configuration#appfire##appfire#null#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
2935ED44-58EF-4ED8-866C-F79304E3B77A#appfire#01.1001.1001.#appfire##appfire##appfire##appfire#1#appfire#0#appfire#location#appfire##appfire#null#appfire#1#appfire#null#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#null#appfire#2015-10-14 04:55:57.0#appfire#1#appfire#1#appfire#51000
